"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"372","uc.197",10.0864431049012,-0.224012657829574,0.80926682280059,-0.27680939279624,0.78192646848502,0.874462145228809
"373","uc.198",7.80459044518674,-0.541693625334751,0.756698754752758,-0.715864301259149,0.474075143342066,0.617352291838834
"374","uc.199",6.92857669723606,0.714314304478453,0.883716879353161,0.808306733940961,0.418914026965379,0.563521360117129
"375","uc.200",0.891042965313724,1.01594828909527,1.14564860845092,0.886788742727124,0.375192649512878,0.52135461856051
"376","uc.201",0.264395038829225,0.607989139140643,2.24503511089794,0.270814980215373,0.786533337733495,NA
"377","uc.202",57.0746094311734,1.06784056387641,0.391446459146175,2.72793517204266,0.00637321317786508,0.0223062461225278
"378","uc.203",784.279692598845,1.07683969946839,0.216240062254404,4.97983439443103,6.36387054084193e-07,7.75981633689759e-06
"379","uc.204",1.49408504447383,2.81080143406295,1.0860855582571,2.58801105741025,0.00965318818974584,0.0304075427976994
"380","uc.205",0.246138384429854,0.464462104743594,2.33640936613133,0.198793118824318,0.842424578949874,NA
"381","uc.206",0.218774002485907,0.531940765375566,2.21386286125734,0.240277198142912,0.810115370543412,NA
